"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-buca-menderes-kiralik/daire/3526-3195","7","15.000","25-10-2025","Kiralık Daire","1 +
                          1","50 m²","5
                        Yaşında","3. Kat","Belediye Ve Eğitim Fakültesi Üst Kısmında 1+1 Doğalgazlı Ankastreli Daire","İzmir / Buca / Menderes Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-emlak-3526","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Hakan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/130324-1144","22","20.000","22-11-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","Yüksek Giriş","Şirinyer Parkı Üstü Avni Limboz Cami Yanı 2+1 Kiralık Daire","İzmir / Buca / Efeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Güneş Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-fuat-edip-baksi-kiralik/daire/35475-7671","40","32.000","15-11-2025","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","Yüksek Giriş","Bayraklı F. Edip Baksi Mah. Full Eşyalı 2+1 Kiralık","İzmir / Bayraklı / Fuat Edip Baksı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bayrakli-temsilciligi-35475","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Bayraklı Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ergene-kiralik/daire/7084-1277","29","40.000","25-09-2025","Kiralık Daire","3 +
                          1","150 m²","15
                        Yaşında","2. Kat","Mustafa Kemal Caddesi Üzerinde Doğalgazlı Lüks Daire","İzmir / Bornova / Ergene Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/24845-1325","59","26.000","13-10-2025","Kiralık Daire","3 +
                          1","140 m²","35
                        Yaşında","3. Kat","Antre Emlak'tan Kiralık Bahçelievler Hastane Yanı Doğalgazlı 3+1 Daire","İzmir / Karabağlar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/antre-emlak-24845/tahsin-yazici-24845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Antre Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-aydogdu-kiralik/daire/15356-5988","23","35.000","07-10-2025","Kiralık Daire","3 +
                          1","120 m²","11
                        Yaşında","1. Kat","Turyap'tan Buca Tokide Eşyalı 3+1 Kiralık Geniş Temiz Daire","İzmir / Buca / Aydoğdu Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-izmir-buca-temsilciligi-15356","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap İzmir Buca Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/135905-263","7","15.000","25-11-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","Yüksek Giriş","Bergama Fatih Mahallesinde Kiralık 1+1 Daire","İzmir / Bergama / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-karazeybek-gayrimenkul-135905/ismail-karazeybek-3660349","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Karazeybek Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-camikebir-kiralik/daire/125199-611","28","23.500","21-11-2025","Kiralık Daire","1 +
                          1","55 m²","3
                        Yaşında","3. Kat","Camikebir Gölsüzlerde Çok Ferah 1+1","İzmir / Seferihisar / Camikebir Mah.","https://www.hepsiemlak.com/emlak-ofisi/akkaya-gayrimenkul-125199","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Akkaya Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-meric-kiralik/daire/17761-4925","28","35.000","04-11-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","2. Kat","Vira Gold Sitesi,Sıfır !!Lüks!! Merkezi Konumda 2+1 Kiralık","İzmir / Bornova / Meriç Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-kiralik/daire/2080-2159","21","27.000","23-09-2025","Kiralık Daire","2 +
                          1","70 m²","30
                        Yaşında","1. Kat","Üçyol Da Kiralık Metro Yakını Eşyalı Daire","İzmir / Konak / Kılıç Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/vatan-gayrimenkul-yatirim-danismanlik-2080","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Vatan Gayrimenkul Yatırım Danışmanlık","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/10374-1611","34","30.000","24-11-2025","Kiralık Daire","3 +
                          1","115 m²","30
                        Yaşında","4. Kat","Jeotermalli İçi Yapılı Full Manzaralı Kiralık Daire","İzmir / Balçova / Fevzi Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-kiralik/daire/85124-1108","20","21.500","04-11-2025","Kiralık Daire","2 +
                          1","95 m²","31
                        Yaşında","Kot 1","Üçyol Metro Yakını Doğalgazlı 2+1 Kiralık Daire","İzmir / Konak / Kılıç Reis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/0-34105795","8","33.500","14-11-2025","Kiralık Daire","1 +
                          1","52 m²","1
                        Yaşında","5. Kat","Bornova Kazımdirik Mah. Sahibinden Kiralık 1+1 Daire","İzmir / Bornova / Kazımdirik Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-fikri-altay-kiralik/daire/2499-12641","33","45.000","29-10-2025","Kiralık Daire","3 +
                          1","139 m²","27
                        Yaşında","4. Kat","Karşıyaka Fikrialtay Mahallesınde Önü Açık Genış 3+1 Kıralık Daıre","İzmir / Karşıyaka / Fikri Altay Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Model","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-ugur-mumcu-kiralik/daire/113521-495","32","20.000","18-11-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","1. Kat","Devlet Hastanesi Yakını Kapalı Mutfak 1+1 70m2 Arakat Doğalgazlı Ansktre Setli Sıfır Daire","İzmir / Menemen / Uğur Mumcu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/162799-35","14","37.500","12-10-2025","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","3. Kat","Trademark Pi Sitesi Full Eşyalı Kiralık 1+1","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/tm-gayrimenkul-162799/aysan-kilic-4547975","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Tm Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-inonu-kiralik/daire/21024-11725","13","39.000","04-11-2025","Kiralık Daire","2 +
                          1","90 m²","14
                        Yaşında","Ara Kat","Soyak Siesta Energy Havuz Cepheli 2+1","İzmir / Karşıyaka / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Ataşehir Fil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/112706-8191","19","65.000","28-11-2025","Kiralık Daire","4 +
                          1","200 m²","26
                        Yaşında","8. Kat","Fırsat! Bölgenin En Uygun Fiyatlı 4+1","İzmir / Karşıyaka / Mavişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 2","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-birlik-kiralik/daire/163689-4","30","36.000","15-11-2025","Kiralık Daire","2 +
                          1","105 m²","6
                        Yaşında","3. Kat","Altındağ Kemalpaşa Caddesinde Merkezi Konumda 2+1 Kiralık Daire","İzmir / Bornova / Birlik Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/25220-2616","36","45.000","03-10-2025","Kiralık Daire","2 +
                          1","100 m²","2
                        Yaşında","1. Kat","Özpa - Bahçelievler De Yeni Binada  Asansörlü Doğalgazlı Kiralık 1.Kat Köşe 2+1","İzmir / Karabağlar / Bahçelievler Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/144072-450","29","40.500","24-09-2025","Kiralık Daire","3 +
                          1","142 m²","17
                        Yaşında","6. Kat","Ataşehir'de Benzersiz Dekorasyonlu Eşyalı Daire","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/0/4/4/1/e5bfd3e8-241a-4e6a-b048-a9dde1fc103b.jpg","Whatsapp","Remax Kare",""
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/145204-104","27","16.000","26-11-2025","Kiralık Daire","2 +
                          1","85 m²","3
                        Yaşında","Zemin","Turyap Bergama'dan Fatih Mah. Doğalgazlı 2+1 Kiralık Daire","İzmir / Bergama / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bergama-temsilciligi-145204","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/2/5/4/1/ed9568ce-8ba5-4fc4-bbcc-78843c4b1f1f.jpg","Whatsapp","Turyap Bergama Temsilciliği",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/2527-13635","41","41.000","04-11-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","Ara Kat","Balçovada Ekonomiye Ve Metroya Yürüme Mesafesinde Manzaralı 3+1","İzmir / Balçova / Korutürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-adres-2527","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Adres","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-kiralik/daire/141649-459","21","40.000","10-11-2025","Kiralık Daire","3 +
                          1","115 m²","45
                        Yaşında","5. Kat","Karşıyaka Alaybey Sahilinde 3+1 Full Deniz Manzaralı Arakat","İzmir / Karşıyaka / Alaybey Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwellbanker Style","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/6057-2357","59","950.000","20-09-2025","Kiralık Villa","4 +
                          2","220 m²","12
                        Yaşında","","Class'tan Çamlık Yolda 4+2 Tripleks Müstakil Havuzlu Sezonluk Kiralık","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Class Emlak Alaçatı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-yesiltepe-kiralik/yali-dairesi/48008-3076","38","60.000","15-10-2025","Kiralık Yalı Dairesi","4 +
                          1","180 m²","40
                        Yaşında","6. Kat","Eşyalı Otoparklı Karataş Kız Lisesi Karşısı Kiralık Yalı Dairesi","İzmir / Konak / Yeşiltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-imbatli-kiralik/daire/45472-411","12","23.000","19-11-2025","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","3. Kat","Karşıyaka İmbatlı Mh Kiralık 2+1 Daire","İzmir / Karşıyaka / İmbatlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/vale-gayrimenkul-45472","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Vale Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-kuscular-kiralik/villa/119895-3250","34","90.000","03-12-2025","Kiralık Villa","2 +
                          1","140 m²","Sıfır Bina","Bahçe Katı","Urla Kuşçularda Modern Villa Geniş Bahçeli & Huzurlu Yaşam","İzmir / Urla / Kuşçular Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 3","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-laleli-kiralik/daire/158213-34","13","17.000","28-10-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","3. Kat","Fix'den Uçanyol Dibi Eşyalı Kiralık 1+1 Daire","İzmir / Buca / Laleli Mah.","https://www.hepsiemlak.com/emlak-ofisi/fix-yapi-gayrimenkul-158213","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fix Yapı Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-seferihisar-colak-ibrahim-bey-kiralik/villa/145867-310","32","50.000","07-11-2025","Kiralık Villa","4 +
                          1","140 m²","3
                        Yaşında","Bahçe Katı","Seferihisar Çolakibrahim Mh 'de Kiralık Müstakil 4+1 Villa","İzmir / Seferihisar / Çolak İbrahim Bey Mah.","https://www.hepsiemlak.com/emlak-ofisi/yalcin-gayrimenkul-145867","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Yalçın Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/145398-156","18","25.000","03-11-2025","Kiralık Daire","2 +
                          1","110 m²","12
                        Yaşında","1. Kat","Efelerde Kiralık 2+1 Kapalı Mutfak Daire","İzmir / Buca / Efeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/tokers-emlak-145398","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Toker’s Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-gumuspala-kiralik/daire/100363-378","22","32.000","24-09-2025","Kiralık Daire","3 +
                          1","220 m²","10
                        Yaşında","Ara Kat","Naldöken  İtfaiye Yakını  Eşsiz İzmir Körfezi  Manzaralı Kiralık Doğalgazlı 3+1 Daire","İzmir / Bayraklı / Gümüşpala Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/159783-42","17","21.000","18-10-2025","Kiralık Daire","2 +
                          0","60 m²","1
                        Yaşında","1. Kat","Skyline'dan Adatepede 2+0 Kiralık Eşyalı","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/skyline-gayrimenkul-ve-yatirim-danismanligi-insaat-159783","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Skyline Gayrimenkul Ve Yatırım Danışmanlığı İnşaat","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/145597-175","28","23.000","18-11-2025","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","2. Kat","Ecofast Anadolu Caddesi Yakını Kiralık 2+1 Daire","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ecofast-gayrimenkul-145597","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ecofast Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-camiikebir-kiralik/daire/147149-265","20","16.000","28-09-2025","Kiralık Daire","1 +
                          1","68 m²","Sıfır Bina","1. Kat","Seyrek Merkezi Konum Cadde Cepheli Yeni Binada Kiralık 1+1 Daire","İzmir / Menemen / Camiikebir Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-karsiyaka-girne-147149","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Karşıyaka Girne","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-fikri-altay-kiralik/daire/158445-197","40","40.000","27-09-2025","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","6. Kat","Anadolu Caddesi Alt Sokağında Harika Konumda Kiralık 3+1","İzmir / Karşıyaka / Fikri Altay Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-akin-158445","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Startkey Akın","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menderes-cuneytbey-kiralik/daire/136456-251","40","25.000","16-09-2025","Kiralık Daire","2 +
                          1","95 m²","1
                        Yaşında","3. Kat","Menderes Cüneytbeyde Arakat&asansörlü&doğalgazlı 2+1 Kiralık","İzmir / Menderes / Cüneytbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-gayrimenkul-136456","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kizilay-kiralik/daire/105206-207","40","26.000","09-09-2025","Kiralık Daire","3 +
                          1","160 m²","30
                        Yaşında","4. Kat","Bornova Kızılay Mah.Seç Market Karşısı Eşyalı 160 M2 Kiralık Daire","İzmir / Bornova / Kızılay Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/78224-2066","19","20.000","12-11-2025","Kiralık Daire","2 +
                          1","85 m²","31
                        Yaşında","3. Kat","Startkey Evka3 Gayrimenkul Den Arakat Kiralık Bakımlı Daire","İzmir / Bornova / Evka 3 Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-evka3-gayrimenkul-78224","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Startkey Evka3 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/1580-1779","52","60.000","08-11-2025","Kiralık Daire","3 +
                          1","120 m²","20
                        Yaşında","En Üst Kat","Alsancakta Doğalgazlı 3+1 Eşyalı Kiralık","İzmir / Konak / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/metin-emlak-1580","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Metin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
